paper_code,source_question_ref,id
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q143,5b7a623b-c1e6-4f26-9c36-6a3e50da7e37
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q145,64d3f9e3-0bf1-40d5-930a-175bc5196c9a
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q147,794e4c73-efeb-4cda-a01f-68e25b4dbd56
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q149,4540717f-923d-45df-bf1c-3db114518f34
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q140,955397b5-f06b-4372-8a02-e874c5327df0
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q142,a485e69c-9018-4187-88a2-e07bd0817d4e
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q144,1c30c585-ac41-4de6-8bcd-507ec4e2d721
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q146,9192413a-ac43-4704-b725-d70dab5db42a
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q148,f5db7b41-b769-47ba-bd9e-855869fa3669
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q150,cb3dcc3c-daed-4108-bf03-5a5050a54bab
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q151,7437894e-64ab-4309-bb92-5738ef412333
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q153,abef70a0-f0eb-4b65-8a5d-6ae5ddc6dbf2
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q155,0db8fc40-e8da-4751-91c0-a42aad991ad1
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q157,106b8b68-4582-4411-b29f-28158482aa25
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q159,4b8e65aa-3b1f-436a-98dd-b1b15d37e7de
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q154,6efab894-4b4d-4afe-8234-20514240ff92
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q156,43045bc5-7f09-49f3-9598-cdac2b3aeeb3
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q158,a6309ee5-ea35-429f-9955-b52dbe9b9074
NABARD-P1-ESI-2022-EVENING,ESI-2022-Q160,9fbcbfe5-5b73-46b8-9af9-4c414bce78bd
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q162,cb83c5ea-abe5-488a-ab4f-9218f9211e1a
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q164,6b7bc0f7-13e2-4f58-b177-03d9b46e6600
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q166,8199829c-b756-4486-b786-a8b9ca08bd42
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q168,a6bd1964-7765-4e82-918b-75228d4a089b
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q170,be8f3a69-33de-46dc-afd7-7069bd409b5c
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q172,749330fa-b940-4ba3-9cd4-4634cc29caab
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q161,47d28763-1c61-444e-a413-700f63681a1b
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q163,b6626ba5-e957-4df1-b803-1a847303d61c
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q165,019b2fb6-b436-4052-8634-f55f2d85305f
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q167,343646e5-e2de-4fad-9f2c-00651f478ea7
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q169,fcf10b52-1cff-4733-94ff-b1608f820981
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q171,ce8da7b8-0ee0-48a9-b07f-d1246328a7e2
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q173,510cbf36-ba3d-4d34-a166-25403eefe430
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q175,93866b0d-0355-4f21-ab1b-aee7db615d2b
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q174,2d9e5c55-9145-4f03-99b2-e8748bfa6794
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q176,38dc4c90-4d08-471e-b5ce-74bf04c3983e
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q178,f199b132-73ab-4cb4-b12e-02e516918e0a
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q180,fc803fcb-cf78-4c22-bc5b-7d0273842621
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q182,3cd358e3-a7a4-439e-932b-a0f3e8277b03
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q184,1da51ded-ca79-4bd0-aaa4-03f6bbf965a2
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q186,03c7957c-815c-453d-9b5c-162140b43e08
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q188,0613a36a-4f07-45cc-934e-b33e72e3c24b
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q190,19c8fa6a-07e2-44fc-91d9-5d85d254c2c6
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q192,4574b558-4285-4781-aa6d-32b5fdf1a4ea
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q194,1280c1c4-dcd0-4b9b-8400-b1891c7d9f5a
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q196,ed5211f2-55ef-4e9a-9f92-a435641006dd
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q198,706a3a71-bd03-40cd-8f63-14572305f9d7
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q200,e87c2ebf-7a44-4b8d-937d-e67d21b788f2
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q177,73b6dd57-edf9-4534-9c0d-525ae2794f97
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q179,0c8be23a-6eb7-4813-8480-65688a401fce
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q181,a7313195-da95-4324-be2b-81c40060373a
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q183,224447a8-4a6a-4c57-8e2d-9d64d10f4a7e
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q185,5b41a9cd-c95e-42e0-b0ec-966976045216
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q187,b38410e2-bc79-4631-bf18-aea6ade0d163
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q189,18406b29-ae78-4f06-8613-0f2d7dbbb563
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q191,addb388f-35de-4804-922b-0a5e19edcb04
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q193,41b95452-90ca-485b-9801-4f4a47cba147
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q195,0dec7b2b-c4da-4283-b16d-594bb7211e41
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q197,434b015e-99e7-45f8-b11c-49de5540da4c
NABARD-P1-ARD-2022-MORNING,ARD-2022-Q199,91a760df-8637-4c5a-97b9-583a73819053
NABARD-P2-ESI-2021,ESI-2021-Q001,cf327aac-a2d0-42c8-9684-778646916a3a
NABARD-P2-ESI-2021,ESI-2021-Q006,a04be00a-2eab-4275-92b3-46077c692101
NABARD-P2-ESI-2021,ESI-2021-Q008,81503a00-bee8-4525-8a5b-79c40b5cd044
NABARD-P2-ESI-2021,ESI-2021-Q010,4ff93830-5926-4f9e-afd4-985f6554b467
NABARD-P2-ESI-2021,ESI-2021-Q005,d0ca825a-3721-4f4b-9e09-8b471aa5a76d
NABARD-P2-ESI-2021,ESI-2021-Q007,bf3471e7-e05e-4c71-84e1-5e53fc748dd4
NABARD-P2-ESI-2021,ESI-2021-Q009,7a62da4b-2ebb-41e8-b4ba-015af96ff9df
NABARD-P2-ESI-2021,ESI-2021-Q011,ab6981db-b3ff-4cf5-a81a-1a35ca57091e
NABARD-P2-ESI-2021,ESI-2021-Q013,c268c1e1-6dfb-4f02-9ff9-991963e1b34b
NABARD-P2-ESI-2021,ESI-2021-Q002,69babdfb-a5d0-4f55-812d-38b379dceed4
NABARD-P2-ESI-2021,ESI-2021-Q004,adca588f-8808-46f3-a0d0-eb1c6242f589
NABARD-P2-ESI-2021,ESI-2021-Q003,4ec3b9ec-c0ca-421b-8e4a-8dd6d0641ef6
NABARD-P2-ESI-2021,ESI-2021-Q012,c8987617-2300-4b11-a5f8-5e0bfa50d54f
NABARD-P2-ESI-2021,ESI-2021-Q014,81155e44-5800-415e-9551-4e517dbf6342
NABARD-P2-ESI-2021,ESI-2021-Q015,2c43841f-02c8-4f33-8632-d9bf27228f39
NABARD-P2-ESI-2022,ESI-2022-Q002,9cbd5fad-59a3-4ce0-8a24-dcdd75fd8ab2
NABARD-P2-ESI-2022,ESI-2022-Q004,3daaf39e-4d0a-4581-8123-6f4a8ae03357
NABARD-P2-ESI-2022,ESI-2022-Q006,dd41e2a6-bc1a-4a46-8141-e7e7ce3d9510
NABARD-P2-ESI-2022,ESI-2022-Q001,fc731514-7a6f-42d9-a29b-5bd99fcf4928
NABARD-P2-ESI-2022,ESI-2022-Q003,76f8e851-bf13-4490-ac74-a7565a7c5aa8
NABARD-P2-ESI-2022,ESI-2022-Q005,b0ee575e-035f-4388-afac-98020185c1f2
NABARD-P2-ESI-2022,ESI-2022-Q007,233f33d3-0921-4a16-993d-ef655a387186
NABARD-P2-ESI-2022,ESI-2022-Q008,54f248d0-3ba1-4011-b8be-d3879bfade0e
NABARD-P2-ESI-2022,ESI-2022-Q010,72adb496-53b0-481c-ba77-3fba18b66b5f
NABARD-P2-ESI-2022,ESI-2022-Q009,6464476b-d48a-4762-9e59-9f21d8a473c8
NABARD-P2-ESI-2022,ESI-2022-Q011,c190bd2e-07df-4d8c-b844-6a2e341811a6
NABARD-P2-ESI-2022,ESI-2022-Q013,7845d052-767a-4a22-be85-eea52b8601b6
NABARD-P2-ESI-2022,ESI-2022-Q015,d5d446c4-7d73-4f7a-b0e3-72cdf112f61c
NABARD-P2-ESI-2022,ESI-2022-Q012,c7d7fe66-e957-4c21-b313-65e9897bedf0
NABARD-P2-ESI-2022,ESI-2022-Q014,009c0338-f2e3-4448-9b10-90d8d3f07d3f
